date,port_name,port_code,state,measure,value,border
2023-03-01,Opheim,3317,Montana,Truck Containers Empty,4,US-Canada Border
2023-03-01,Point Roberts,3017,Washington,Trucks,583,US-Canada Border
2023-03-01,Laredo,2304,Texas,Truck Containers Empty,61984,US-Mexico Border
2023-03-01,Sherwood,3414,North Dakota,Truck Containers Empty,146,US-Canada Border
2023-03-01,Del Rio,2302,Texas,Truck Containers Empty,1995,US-Mexico Border
2023-03-01,Morgan,3319,Montana,Truck Containers Loaded,6,US-Canada Border
2023-03-01,Kenneth G Ward,3023,Washington,Truck Containers Loaded,675,US-Canada Border
2023-03-01,Limestone,0118,Maine,Truck Containers Loaded,2,US-Canada Border
2023-03-01,Lukeville,2602,Arizona,Trucks,62,US-Mexico Border
2023-03-01,Del Bonita,3322,Montana,Truck Containers Empty,18,US-Canada Border
2023-03-01,Ferry,3013,Washington,Truck Containers Loaded,23,US-Canada Border
2023-03-01,Roosville,3318,Montana,Truck Containers Loaded,488,US-Canada Border
2023-03-01,St John,3405,North Dakota,Truck Containers Empty,33,US-Canada Border
2023-03-01,Turner,3306,Montana,Trucks,43,US-Canada Border
2023-03-01,Carbury,3421,North Dakota,Trucks,48,US-Canada Border
2023-03-01,Metaline Falls,3025,Washington,Trucks,333,US-Canada Border
2023-03-01,Hidalgo,2305,Texas,Truck Containers Empty,19783,US-Mexico Border
2023-03-01,Grand Portage,3613,Minnesota,Truck Containers Empty,293,US-Canada Border
2023-03-01,Fort Fairfield,0107,Maine,Trucks,535,US-Canada Border
2023-03-01,Eastport,0103,Maine,Truck Containers Loaded,71,US-Canada Border
2023-03-01,El Paso,2402,Texas,Truck Containers Loaded,1669,US-Mexico Border
2023-03-01,Alcan,3104,Alaska,Truck Containers Empty,410,US-Canada Border
2023-03-01,Tecate,2505,California,Trucks,5453,US-Mexico Border
2023-03-01,Laredo,2304,Texas,Truck Containers Loaded,207616,US-Mexico Border
2023-03-01,Eastport,0103,Maine,Truck Containers Empty,156,US-Canada Border
2023-03-01,Rio Grande City,2307,Texas,Trucks,4034,US-Mexico Border
2023-03-01,Norton,0211,Vermont,Truck Containers Empty,145,US-Canada Border
2023-03-01,Opheim,3317,Montana,Truck Containers Loaded,9,US-Canada Border
2023-03-01,Oroville,3019,Washington,Truck Containers Empty,833,US-Canada Border
2023-03-01,Sumas,3009,Washington,Truck Containers Empty,3221,US-Canada Border
2023-03-01,Van Buren,0108,Maine,Truck Containers Loaded,983,US-Canada Border
2023-03-01,San Luis,2608,Arizona,Truck Containers Loaded,4893,US-Mexico Border
2023-03-01,Westhope,3419,North Dakota,Truck Containers Empty,27,US-Canada Border
2023-03-01,Laurier,3016,Washington,Truck Containers Empty,491,US-Canada Border
2023-03-01,Pembina,3401,North Dakota,Trucks,21191,US-Canada Border
2023-03-01,Neche,3404,North Dakota,Trucks,674,US-Canada Border
2023-03-01,Wildhorse,3323,Montana,Truck Containers Loaded,47,US-Canada Border
2023-03-01,Van Buren,0108,Maine,Trucks,2324,US-Canada Border
2023-03-01,Fort Kent,0110,Maine,Trucks,1028,US-Canada Border
2023-03-01,Dunseith,3422,North Dakota,Trucks,2468,US-Canada Border
2023-03-01,Danville,3012,Washington,Truck Containers Empty,3,US-Canada Border
2023-03-01,Derby Line,0209,Vermont,Trucks,7320,US-Canada Border
2023-03-01,Eastport,3302,Idaho,Truck Containers Loaded,4086,US-Canada Border
2023-03-01,Otay Mesa,2506,California,Truck Containers Loaded,67585,US-Mexico Border
2023-03-01,Noonan,3420,North Dakota,Trucks,59,US-Canada Border
2023-03-01,Lancaster,3430,Minnesota,Trucks,532,US-Canada Border
2023-03-01,Walhalla,3407,North Dakota,Truck Containers Loaded,81,US-Canada Border
2023-03-01,Maida,3416,North Dakota,Trucks,55,US-Canada Border
2023-03-01,Baudette,3424,Minnesota,Truck Containers Loaded,16,US-Canada Border
2023-03-01,Dunseith,3422,North Dakota,Truck Containers Empty,499,US-Canada Border
2023-03-01,Frontier,3020,Washington,Truck Containers Empty,1810,US-Canada Border
2023-03-01,Buffalo Niagara Falls,0901,New York,Trucks,78035,US-Canada Border
2023-03-01,Scobey,3309,Montana,Trucks,17,US-Canada Border
2023-03-01,Detroit,3801,Michigan,Truck Containers Empty,33137,US-Canada Border
2023-03-01,El Paso,2402,Texas,Trucks,4050,US-Mexico Border
2023-03-01,Champlain Rouses Point,0712,New York,Truck Containers Loaded,20905,US-Canada Border
2023-03-01,Champlain Rouses Point,0712,New York,Trucks,23105,US-Canada Border
2023-03-01,Oroville,3019,Washington,Trucks,2155,US-Canada Border
2023-02-01,Van Buren,0108,Maine,Truck Containers Empty,1105,US-Canada Border
2023-02-01,Turner,3306,Montana,Truck Containers Loaded,16,US-Canada Border
2023-02-01,Alcan,3104,Alaska,Trucks,380,US-Canada Border
2023-02-01,Laurier,3016,Washington,Trucks,630,US-Canada Border
2023-02-01,Warroad,3423,Minnesota,Truck Containers Loaded,91,US-Canada Border
2023-02-01,Rio Grande City,2307,Texas,Truck Containers Empty,780,US-Mexico Border
2023-02-01,Metaline Falls,3025,Washington,Trucks,234,US-Canada Border
2023-02-01,Alcan,3104,Alaska,Truck Containers Empty,328,US-Canada Border
2023-02-01,Turner,3306,Montana,Trucks,27,US-Canada Border
2023-02-01,Kenneth G Ward,3023,Washington,Truck Containers Empty,2396,US-Canada Border
2023-02-01,Laurier,3016,Washington,Truck Containers Empty,335,US-Canada Border
2023-02-01,Douglas,2601,Arizona,Trucks,2094,US-Mexico Border
2023-02-01,Del Rio,2302,Texas,Trucks,5823,US-Mexico Border
2023-02-01,Sweetgrass,3310,Montana,Truck Containers Empty,1359,US-Canada Border
2023-02-01,Westhope,3419,North Dakota,Trucks,92,US-Canada Border
2023-02-01,Hansboro,3415,North Dakota,Truck Containers Empty,26,US-Canada Border
2023-02-01,Richford,0203,Vermont,Truck Containers Loaded,106,US-Canada Border
2023-02-01,Norton,0211,Vermont,Truck Containers Empty,129,US-Canada Border
2023-02-01,Trout River,0715,New York,Truck Containers Loaded,415,US-Canada Border
2023-02-01,Champlain Rouses Point,0712,New York,Truck Containers Empty,3077,US-Canada Border
2023-02-01,Point Roberts,3017,Washington,Truck Containers Loaded,109,US-Canada Border
2023-02-01,Tecate,2505,California,Trucks,4829,US-Mexico Border
2023-02-01,Turner,3306,Montana,Truck Containers Empty,15,US-Canada Border
2023-02-01,Lancaster,3430,Minnesota,Truck Containers Loaded,12,US-Canada Border
2023-02-01,Northgate,3406,North Dakota,Trucks,372,US-Canada Border
2023-02-01,Nogales,2604,Arizona,Trucks,34050,US-Mexico Border
2023-02-01,Columbus,2406,New Mexico,Truck Containers Loaded,381,US-Mexico Border
2023-02-01,Ogdensburg,0701,New York,Trucks,2803,US-Canada Border
2023-02-01,Frontier,3020,Washington,Truck Containers Loaded,603,US-Canada Border
2023-02-01,Houlton,0106,Maine,Truck Containers Loaded,5308,US-Canada Border
2023-02-01,Rio Grande City,2307,Texas,Truck Containers Loaded,3123,US-Mexico Border
2023-02-01,Massena,0704,New York,Truck Containers Empty,395,US-Canada Border
2023-02-01,Eastport,0103,Maine,Trucks,171,US-Canada Border
2023-02-01,Westhope,3419,North Dakota,Truck Containers Empty,7,US-Canada Border
2023-02-01,Presidio,2403,Texas,Truck Containers Loaded,652,US-Mexico Border
2023-02-01,Boundary,3015,Washington,Truck Containers Loaded,10,US-Canada Border
2023-02-01,San Luis,2608,Arizona,Truck Containers Empty,1063,US-Mexico Border
2023-02-01,Grand Portage,3613,Minnesota,Truck Containers Empty,237,US-Canada Border
2023-02-01,Port Huron,3802,Michigan,Truck Containers Loaded,52852,US-Canada Border
2023-02-01,Pembina,3401,North Dakota,Truck Containers Loaded,15656,US-Canada Border
2023-02-01,Scobey,3309,Montana,Truck Containers Loaded,24,US-Canada Border
2023-02-01,Baudette,3424,Minnesota,Truck Containers Loaded,16,US-Canada Border
2023-02-01,Derby Line,0209,Vermont,Trucks,6392,US-Canada Border
2023-02-01,Morgan,3319,Montana,Trucks,35,US-Canada Border
2023-02-01,Bridgewater,0127,Maine,Truck Containers Empty,362,US-Canada Border
2023-02-01,Ysleta,2401,Texas,Truck Containers Loaded,36406,US-Mexico Border
2023-02-01,Portal,3403,North Dakota,Trucks,6920,US-Canada Border
2023-02-01,Pinecreek,3425,Minnesota,Truck Containers Loaded,3,US-Canada Border
2023-02-01,Presidio,2403,Texas,Trucks,956,US-Mexico Border
2023-02-01,Buffalo Niagara Falls,0901,New York,Truck Containers Empty,15204,US-Canada Border
2023-02-01,Bridgewater,0127,Maine,Trucks,383,US-Canada Border
2023-02-01,Blaine,3004,Washington,Truck Containers Empty,9061,US-Canada Border
2023-02-01,Eagle Pass,2303,Texas,Truck Containers Empty,5874,US-Mexico Border
2023-02-01,Wildhorse,3323,Montana,Truck Containers Loaded,63,US-Canada Border
2023-02-01,St John,3405,North Dakota,Trucks,37,US-Canada Border
2023-02-01,Neche,3404,North Dakota,Truck Containers Loaded,244,US-Canada Border
2023-02-01,Oroville,3019,Washington,Trucks,1768,US-Canada Border
2023-02-01,Skagway,3103,Alaska,Trucks,246,US-Canada Border
2023-02-01,Sumas,3009,Washington,Trucks,10675,US-Canada Border
2023-02-01,Otay Mesa,2506,California,Truck Containers Loaded,60480,US-Mexico Border
2023-02-01,Detroit,3801,Michigan,Truck Containers Loaded,90828,US-Canada Border
2023-02-01,Roseau,3426,Minnesota,Trucks,254,US-Canada Border
2023-02-01,Del Rio,2302,Texas,Truck Containers Empty,1599,US-Mexico Border
2023-02-01,Wildhorse,3323,Montana,Trucks,33,US-Canada Border
2023-02-01,Eastport,0103,Maine,Truck Containers Empty,71,US-Canada Border
2023-02-01,Hidalgo,2305,Texas,Trucks,57298,US-Mexico Border
2023-02-01,Morgan,3319,Montana,Truck Containers Empty,29,US-Canada Border
2023-02-01,Kenneth G Ward,3023,Washington,Trucks,2940,US-Canada Border
2023-02-01,Eastport,3302,Idaho,Truck Containers Loaded,3187,US-Canada Border
2023-02-01,El Paso,2402,Texas,Truck Containers Empty,2444,US-Mexico Border
2023-02-01,Progreso,2309,Texas,Trucks,3610,US-Mexico Border
2023-02-01,Rio Grande City,2307,Texas,Trucks,3531,US-Mexico Border
2023-02-01,Piegan,3316,Montana,Trucks,85,US-Canada Border
2023-02-01,Beecher Falls,0206,Vermont,Truck Containers Loaded,238,US-Canada Border
2023-02-01,Norton,0211,Vermont,Trucks,423,US-Canada Border
2023-02-01,Del Bonita,3322,Montana,Truck Containers Empty,10,US-Canada Border
2023-02-01,Sault Sainte Marie,3803,Michigan,Truck Containers Empty,526,US-Canada Border
2023-02-01,Sumas,3009,Washington,Truck Containers Loaded,8721,US-Canada Border
2023-02-01,Trout River,0715,New York,Truck Containers Empty,238,US-Canada Border
2023-02-01,San Luis,2608,Arizona,Truck Containers Loaded,3859,US-Mexico Border
2023-02-01,Vanceboro,0105,Maine,Truck Containers Loaded,5,US-Canada Border
2023-02-01,Fort Kent,0110,Maine,Truck Containers Empty,805,US-Canada Border
2023-02-01,Sarles,3409,North Dakota,Truck Containers Loaded,126,US-Canada Border
2023-02-01,Nogales,2604,Arizona,Truck Containers Loaded,27347,US-Mexico Border
2023-02-01,Roseau,3426,Minnesota,Truck Containers Empty,148,US-Canada Border
2023-02-01,Naco,2603,Arizona,Truck Containers Loaded,73,US-Mexico Border
2023-02-01,Eastport,3302,Idaho,Trucks,3920,US-Canada Border
2023-02-01,Danville,3012,Washington,Truck Containers Loaded,5,US-Canada Border
2023-02-01,Dalton Cache,3106,Alaska,Trucks,53,US-Canada Border
2023-02-01,Fort Fairfield,0107,Maine,Trucks,473,US-Canada Border
2023-02-01,Port Huron,3802,Michigan,Trucks,61705,US-Canada Border
2023-02-01,Tecate,2505,California,Truck Containers Loaded,3391,US-Mexico Border
2023-02-01,Jackman,0104,Maine,Truck Containers Empty,3874,US-Canada Border
2023-02-01,Pinecreek,3425,Minnesota,Trucks,4,US-Canada Border
2023-02-01,Roma,2310,Texas,Truck Containers Empty,733,US-Mexico Border
2023-02-01,Fort Fairfield,0107,Maine,Truck Containers Loaded,59,US-Canada Border
2023-02-01,Metaline Falls,3025,Washington,Truck Containers Loaded,9,US-Canada Border
2023-02-01,Champlain Rouses Point,0712,New York,Truck Containers Loaded,18258,US-Canada Border
2023-02-01,Calexico East,2507,California,Trucks,36929,US-Mexico Border
2023-02-01,Maida,3416,North Dakota,Trucks,15,US-Canada Border
2023-02-01,Scobey,3309,Montana,Truck Containers Empty,6,US-Canada Border
2023-02-01,St John,3405,North Dakota,Truck Containers Empty,37,US-Canada Border
2023-02-01,Walhalla,3407,North Dakota,Trucks,311,US-Canada Border
2023-02-01,Highgate Springs,0212,Vermont,Truck Containers Loaded,6225,US-Canada Border
2023-02-01,Progreso,2309,Texas,Truck Containers Empty,901,US-Mexico Border
2023-02-01,Fortuna,3417,North Dakota,Truck Containers Loaded,495,US-Canada Border
2023-02-01,Neche,3404,North Dakota,Truck Containers Empty,425,US-Canada Border
2023-02-01,Ysleta,2401,Texas,Truck Containers Empty,20399,US-Mexico Border
2023-02-01,Buffalo Niagara Falls,0901,New York,Trucks,67422,US-Canada Border
2023-02-01,Alexandria Bay,0708,New York,Truck Containers Empty,1909,US-Canada Border
2023-02-01,Brownsville,2301,Texas,Trucks,27467,US-Mexico Border
2023-02-01,Lukeville,2602,Arizona,Trucks,50,US-Mexico Border
2023-02-01,Port Huron,3802,Michigan,Truck Containers Empty,9735,US-Canada Border
2023-02-01,El Paso,2402,Texas,Trucks,3670,US-Mexico Border
2023-02-01,Van Buren,0108,Maine,Trucks,2194,US-Canada Border
2023-02-01,Danville,3012,Washington,Trucks,8,US-Canada Border
2023-02-01,Sherwood,3414,North Dakota,Trucks,234,US-Canada Border
2023-02-01,Del Bonita,3322,Montana,Trucks,42,US-Canada Border
2023-02-01,Massena,0704,New York,Truck Containers Loaded,1288,US-Canada Border
2023-02-01,Sault Sainte Marie,3803,Michigan,Truck Containers Loaded,2322,US-Canada Border
2023-02-01,Danville,3012,Washington,Truck Containers Empty,3,US-Canada Border
2023-02-01,Eastport,3302,Idaho,Truck Containers Empty,829,US-Canada Border
2023-02-01,Porthill,3308,Idaho,Truck Containers Loaded,4,US-Canada Border
2023-02-01,Metaline Falls,3025,Washington,Truck Containers Empty,225,US-Canada Border
2023-02-01,Portal,3403,North Dakota,Truck Containers Empty,1608,US-Canada Border
2023-02-01,Sweetgrass,3310,Montana,Truck Containers Loaded,10098,US-Canada Border
2023-02-01,Walhalla,3407,North Dakota,Truck Containers Empty,250,US-Canada Border
2023-02-01,Columbus,2406,New Mexico,Truck Containers Empty,124,US-Mexico Border
2023-02-01,Skagway,3103,Alaska,Truck Containers Empty,142,US-Canada Border
2023-02-01,Laredo,2304,Texas,Truck Containers Empty,54699,US-Mexico Border
2023-02-01,Scobey,3309,Montana,Trucks,24,US-Canada Border
2023-02-01,Sweetgrass,3310,Montana,Trucks,10486,US-Canada Border
2023-02-01,Oroville,3019,Washington,Truck Containers Empty,664,US-Canada Border
2023-02-01,Limestone,0118,Maine,Trucks,64,US-Canada Border
2023-02-01,Brownsville,2301,Texas,Truck Containers Empty,18012,US-Mexico Border
2023-02-01,Raymond,3301,Montana,Trucks,1171,US-Canada Border
2023-02-01,Del Rio,2302,Texas,Truck Containers Loaded,4424,US-Mexico Border
2023-02-01,Roma,2310,Texas,Trucks,3179,US-Mexico Border
2023-02-01,International Falls,3604,Minnesota,Trucks,1508,US-Canada Border
2023-02-01,Roosville,3318,Montana,Truck Containers Loaded,456,US-Canada Border
2023-02-01,Limestone,0118,Maine,Truck Containers Loaded,1,US-Canada Border
2023-02-01,Frontier,3020,Washington,Trucks,1893,US-Canada Border
2023-02-01,Del Bonita,3322,Montana,Truck Containers Loaded,34,US-Canada Border
2023-02-01,Ysleta,2401,Texas,Trucks,56522,US-Mexico Border
2023-02-01,Buffalo Niagara Falls,0901,New York,Truck Containers Loaded,52980,US-Canada Border
2023-02-01,Houlton,0106,Maine,Trucks,6612,US-Canada Border
2023-02-01,Fortuna,3417,North Dakota,Trucks,508,US-Canada Border
2023-02-01,Roosville,3318,Montana,Trucks,619,US-Canada Border
2023-02-01,Lancaster,3430,Minnesota,Trucks,391,US-Canada Border
2023-02-01,Blaine,3004,Washington,Truck Containers Loaded,18542,US-Canada Border
2023-02-01,Roosville,3318,Montana,Truck Containers Empty,217,US-Canada Border
2023-02-01,Blaine,3004,Washington,Trucks,26953,US-Canada Border
2023-02-01,Calais,0115,Maine,Truck Containers Empty,1427,US-Canada Border
2023-02-01,Noonan,3420,North Dakota,Trucks,81,US-Canada Border
2023-02-01,Lukeville,2602,Arizona,Truck Containers Loaded,51,US-Mexico Border
2023-02-01,Eastport,0103,Maine,Truck Containers Loaded,101,US-Canada Border
2023-02-01,Antler,3413,North Dakota,Trucks,91,US-Canada Border
2023-02-01,Eagle Pass,2303,Texas,Truck Containers Loaded,10518,US-Mexico Border
2023-02-01,Laurier,3016,Washington,Truck Containers Loaded,295,US-Canada Border
2023-02-01,Ferry,3013,Washington,Truck Containers Loaded,31,US-Canada Border
2023-02-01,Hannah,3408,North Dakota,Trucks,2,US-Canada Border
2023-02-01,Highgate Springs,0212,Vermont,Trucks,7463,US-Canada Border
2023-02-01,Baudette,3424,Minnesota,Truck Containers Empty,477,US-Canada Border
2023-02-01,Sherwood,3414,North Dakota,Truck Containers Loaded,87,US-Canada Border
2023-02-01,Santa Teresa,2408,New Mexico,Trucks,12500,US-Mexico Border
2023-02-01,Dalton Cache,3106,Alaska,Truck Containers Loaded,7,US-Canada Border
2023-02-01,Derby Line,0209,Vermont,Truck Containers Loaded,5813,US-Canada Border
2023-02-01,Kenneth G Ward,3023,Washington,Truck Containers Loaded,559,US-Canada Border
2023-02-01,Naco,2603,Arizona,Trucks,209,US-Mexico Border
2023-02-01,Houlton,0106,Maine,Truck Containers Empty,1574,US-Canada Border
2023-02-01,Beecher Falls,0206,Vermont,Trucks,827,US-Canada Border
2023-02-01,Jackman,0104,Maine,Trucks,5342,US-Canada Border
2023-02-01,Laredo,2304,Texas,Truck Containers Loaded,181046,US-Mexico Border
2023-02-01,Northgate,3406,North Dakota,Truck Containers Empty,284,US-Canada Border
2023-02-01,Point Roberts,3017,Washington,Trucks,409,US-Canada Border
2023-02-01,Eagle Pass,2303,Texas,Trucks,16071,US-Mexico Border
2023-02-01,Oroville,3019,Washington,Truck Containers Loaded,1118,US-Canada Border
2023-02-01,Dalton Cache,3106,Alaska,Truck Containers Empty,46,US-Canada Border
2023-02-01,Pinecreek,3425,Minnesota,Truck Containers Empty,1,US-Canada Border
2023-02-01,Piegan,3316,Montana,Truck Containers Loaded,68,US-Canada Border
2023-02-01,Warroad,3423,Minnesota,Truck Containers Empty,476,US-Canada Border
2023-02-01,Vanceboro,0105,Maine,Trucks,14,US-Canada Border
2023-02-01,Grand Portage,3613,Minnesota,Trucks,709,US-Canada Border
2023-02-01,Hansboro,3415,North Dakota,Trucks,27,US-Canada Border
2023-02-01,Santa Teresa,2408,New Mexico,Truck Containers Empty,5292,US-Mexico Border
2023-02-01,Vanceboro,0105,Maine,Truck Containers Empty,9,US-Canada Border
2023-02-01,Antler,3413,North Dakota,Truck Containers Loaded,6,US-Canada Border
2023-02-01,Maida,3416,North Dakota,Truck Containers Empty,15,US-Canada Border
2023-02-01,Fortuna,3417,North Dakota,Truck Containers Empty,21,US-Canada Border
2023-02-01,Fort Kent,0110,Maine,Trucks,904,US-Canada Border
2023-02-01,Hansboro,3415,North Dakota,Truck Containers Loaded,1,US-Canada Border
2023-02-01,Sherwood,3414,North Dakota,Truck Containers Empty,160,US-Canada Border
2023-02-01,Piegan,3316,Montana,Truck Containers Empty,18,US-Canada Border
2023-02-01,Port Angeles,3007,Washington,Truck Containers Empty,3,US-Canada Border
2023-02-01,Richford,0203,Vermont,Trucks,335,US-Canada Border
2023-02-01,Calexico East,2507,California,Truck Containers Empty,16798,US-Mexico Border
2023-02-01,Calais,0115,Maine,Trucks,4335,US-Canada Border
2023-02-01,Madawaska,0109,Maine,Truck Containers Empty,97,US-Canada Border
2023-02-01,Skagway,3103,Alaska,Truck Containers Loaded,252,US-Canada Border
2023-02-01,Grand Portage,3613,Minnesota,Truck Containers Loaded,476,US-Canada Border
2023-02-01,Sarles,3409,North Dakota,Truck Containers Empty,16,US-Canada Border
2023-02-01,Norton,0211,Vermont,Truck Containers Loaded,308,US-Canada Border
2023-02-01,Antler,3413,North Dakota,Truck Containers Empty,85,US-Canada Border
2023-02-01,Brownsville,2301,Texas,Truck Containers Loaded,10777,US-Mexico Border
2023-02-01,Pembina,3401,North Dakota,Trucks,18138,US-Canada Border
2023-02-01,Calais,0115,Maine,Truck Containers Loaded,3595,US-Canada Border
2023-02-01,Columbus,2406,New Mexico,Trucks,501,US-Mexico Border
2023-02-01,Bridgewater,0127,Maine,Truck Containers Loaded,21,US-Canada Border
2023-02-01,Northgate,3406,North Dakota,Truck Containers Loaded,145,US-Canada Border
2023-02-01,Dunseith,3422,North Dakota,Trucks,2190,US-Canada Border
2023-02-01,International Falls,3604,Minnesota,Truck Containers Empty,644,US-Canada Border
2023-02-01,Morgan,3319,Montana,Truck Containers Loaded,10,US-Canada Border
2023-02-01,Derby Line,0209,Vermont,Truck Containers Empty,894,US-Canada Border
2023-02-01,Dunseith,3422,North Dakota,Truck Containers Empty,478,US-Canada Border
2023-02-01,Massena,0704,New York,Trucks,1673,US-Canada Border
2023-02-01,Raymond,3301,Montana,Truck Containers Loaded,1207,US-Canada Border
2023-02-01,Carbury,3421,North Dakota,Truck Containers Loaded,2,US-Canada Border
2023-02-01,Port Angeles,3007,Washington,Truck Containers Loaded,23,US-Canada Border
2023-02-01,Roma,2310,Texas,Truck Containers Loaded,2506,US-Mexico Border
2023-02-01,Trout River,0715,New York,Trucks,647,US-Canada Border
2023-02-01,Madawaska,0109,Maine,Trucks,97,US-Canada Border
2023-02-01,Porthill,3308,Idaho,Trucks,170,US-Canada Border
2023-02-01,Ogdensburg,0701,New York,Truck Containers Loaded,2496,US-Canada Border
2023-02-01,Hannah,3408,North Dakota,Truck Containers Empty,2,US-Canada Border
2023-02-01,Porthill,3308,Idaho,Truck Containers Empty,166,US-Canada Border
2023-02-01,Sumas,3009,Washington,Truck Containers Empty,2587,US-Canada Border
2023-02-01,Limestone,0118,Maine,Truck Containers Empty,63,US-Canada Border
2023-02-01,Nogales,2604,Arizona,Truck Containers Empty,7198,US-Mexico Border
2023-02-01,International Falls,3604,Minnesota,Truck Containers Loaded,867,US-Canada Border
2023-02-01,Otay Mesa,2506,California,Trucks,78043,US-Mexico Border
2023-02-01,Boundary,3015,Washington,Trucks,25,US-Canada Border
2023-02-01,Sarles,3409,North Dakota,Trucks,141,US-Canada Border
2023-02-01,Ogdensburg,0701,New York,Truck Containers Empty,537,US-Canada Border
2023-02-01,Neche,3404,North Dakota,Trucks,669,US-Canada Border
2023-02-01,Presidio,2403,Texas,Truck Containers Empty,315,US-Mexico Border
2023-02-01,Beecher Falls,0206,Vermont,Truck Containers Empty,592,US-Canada Border
2023-02-01,Douglas,2601,Arizona,Truck Containers Loaded,1442,US-Mexico Border
2023-02-01,Hidalgo,2305,Texas,Truck Containers Empty,16931,US-Mexico Border
2023-02-01,Ferry,3013,Washington,Trucks,31,US-Canada Border
2023-02-01,Lancaster,3430,Minnesota,Truck Containers Empty,379,US-Canada Border
2023-02-01,Fort Kent,0110,Maine,Truck Containers Loaded,145,US-Canada Border
2023-02-01,Tecate,2505,California,Truck Containers Empty,1612,US-Mexico Border
2023-02-01,Laredo,2304,Texas,Trucks,229763,US-Mexico Border
2023-02-01,Santa Teresa,2408,New Mexico,Truck Containers Loaded,7291,US-Mexico Border
2023-02-01,Carbury,3421,North Dakota,Truck Containers Empty,11,US-Canada Border
2023-02-01,Walhalla,3407,North Dakota,Truck Containers Loaded,61,US-Canada Border
2023-02-01,Fort Fairfield,0107,Maine,Truck Containers Empty,414,US-Canada Border
2023-02-01,Dunseith,3422,North Dakota,Truck Containers Loaded,1784,US-Canada Border
2023-02-01,Hidalgo,2305,Texas,Truck Containers Loaded,41237,US-Mexico Border
2023-02-01,El Paso,2402,Texas,Truck Containers Loaded,1262,US-Mexico Border
2023-02-01,Baudette,3424,Minnesota,Trucks,493,US-Canada Border
2023-02-01,Champlain Rouses Point,0712,New York,Trucks,20357,US-Canada Border
2023-02-01,Roseau,3426,Minnesota,Truck Containers Loaded,106,US-Canada Border
2023-02-01,Westhope,3419,North Dakota,Truck Containers Loaded,89,US-Canada Border
2023-02-01,Portal,3403,North Dakota,Truck Containers Loaded,5634,US-Canada Border
2023-02-01,Highgate Springs,0212,Vermont,Truck Containers Empty,1477,US-Canada Border
2023-02-01,Boundary,3015,Washington,Truck Containers Empty,17,US-Canada Border
2023-02-01,Calexico East,2507,California,Truck Containers Loaded,21626,US-Mexico Border
2023-02-01,Detroit,3801,Michigan,Trucks,117684,US-Canada Border
2023-02-01,Van Buren,0108,Maine,Truck Containers Loaded,1357,US-Canada Border
2023-02-01,Pembina,3401,North Dakota,Truck Containers Empty,2731,US-Canada Border
2023-02-01,Richford,0203,Vermont,Truck Containers Empty,229,US-Canada Border
2023-02-01,Otay Mesa,2506,California,Truck Containers Empty,21330,US-Mexico Border
2023-02-01,Point Roberts,3017,Washington,Truck Containers Empty,301,US-Canada Border
2023-02-01,Alcan,3104,Alaska,Truck Containers Loaded,52,US-Canada Border
2023-02-01,Noonan,3420,North Dakota,Truck Containers Empty,81,US-Canada Border
2023-02-01,Raymond,3301,Montana,Truck Containers Empty,227,US-Canada Border
2023-02-01,San Luis,2608,Arizona,Trucks,4915,US-Mexico Border
2023-02-01,Detroit,3801,Michigan,Truck Containers Empty,27336,US-Canada Border
2023-02-01,Jackman,0104,Maine,Truck Containers Loaded,1488,US-Canada Border
2023-02-01,Warroad,3423,Minnesota,Trucks,567,US-Canada Border
2023-02-01,Frontier,3020,Washington,Truck Containers Empty,1481,US-Canada Border
2023-02-01,Alexandria Bay,0708,New York,Truck Containers Loaded,13235,US-Canada Border
2023-02-01,Progreso,2309,Texas,Truck Containers Loaded,2973,US-Mexico Border
2023-02-01,Naco,2603,Arizona,Truck Containers Empty,136,US-Mexico Border
2023-02-01,Sault Sainte Marie,3803,Michigan,Trucks,2428,US-Canada Border
2023-02-01,Douglas,2601,Arizona,Truck Containers Empty,744,US-Mexico Border
2023-02-01,Alexandria Bay,0708,New York,Trucks,14820,US-Canada Border
2023-02-01,Carbury,3421,North Dakota,Trucks,13,US-Canada Border
2023-01-01,Rio Grande City,2307,Texas,Trucks,3664,US-Mexico Border
2023-01-01,Detroit,3801,Michigan,Truck Containers Loaded,97444,US-Canada Border
2023-01-01,Santa Teresa,2408,New Mexico,Truck Containers Empty,5178,US-Mexico Border
2023-01-01,Danville,3012,Washington,Truck Containers Loaded,2,US-Canada Border
2023-01-01,Dalton Cache,3106,Alaska,Trucks,73,US-Canada Border
2023-01-01,Nogales,2604,Arizona,Trucks,36530,US-Mexico Border
2023-01-01,Port Angeles,3007,Washington,Truck Containers Loaded,7,US-Canada Border
2023-01-01,Baudette,3424,Minnesota,Truck Containers Loaded,17,US-Canada Border
2023-01-01,Alcan,3104,Alaska,Truck Containers Empty,328,US-Canada Border
2023-01-01,Madawaska,0109,Maine,Truck Containers Empty,115,US-Canada Border
2023-01-01,Sherwood,3414,North Dakota,Trucks,219,US-Canada Border
2023-01-01,Van Buren,0108,Maine,Truck Containers Empty,873,US-Canada Border
2023-01-01,Highgate Springs,0212,Vermont,Truck Containers Empty,1566,US-Canada Border
2023-01-01,Grand Portage,3613,Minnesota,Truck Containers Empty,278,US-Canada Border
2023-01-01,Sarles,3409,North Dakota,Truck Containers Loaded,49,US-Canada Border
