date,port_name,port_code,state,measure,value,border
2024-03-01,Fortuna,3417,North Dakota,Truck Containers Empty,77,US-Canada Border
2024-03-01,Ysleta,2401,Texas,Trucks,54110,US-Mexico Border
2024-03-01,Jackman,0104,Maine,Truck Containers Loaded,3679,US-Canada Border
2024-03-01,Port Angeles,3007,Washington,Truck Containers Empty,4,US-Canada Border
2024-03-01,Sumas,3009,Washington,Trucks,12064,US-Canada Border
2024-03-01,Hansboro,3415,North Dakota,Truck Containers Loaded,1,US-Canada Border
2024-03-01,Metaline Falls,3025,Washington,Truck Containers Loaded,112,US-Canada Border
2024-03-01,Point Roberts,3017,Washington,Trucks,509,US-Canada Border
2024-03-01,Sherwood,3414,North Dakota,Truck Containers Loaded,85,US-Canada Border
2024-03-01,Presidio,2403,Texas,Trucks,775,US-Mexico Border
2024-03-01,Dalton Cache,3106,Alaska,Trucks,50,US-Canada Border
2024-03-01,Wildhorse,3323,Montana,Truck Containers Empty,2,US-Canada Border
2024-03-01,Sault Sainte Marie,3803,Michigan,Truck Containers Loaded,4029,US-Canada Border
2024-03-01,Vanceboro,0105,Maine,Truck Containers Empty,14,US-Canada Border
2024-03-01,Fort Kent,0110,Maine,Truck Containers Empty,554,US-Canada Border
2024-03-01,Scobey,3309,Montana,Truck Containers Loaded,4,US-Canada Border
2024-03-01,Tornillo,2404,Texas,Truck Containers Loaded,546,US-Mexico Border
2024-03-01,Del Rio,2302,Texas,Truck Containers Loaded,8157,US-Mexico Border
2024-03-01,Eagle Pass,2303,Texas,Truck Containers Empty,8483,US-Mexico Border
2024-03-01,Calexico East,2507,California,Truck Containers Loaded,47200,US-Mexico Border
2024-03-01,Lancaster,3430,Minnesota,Truck Containers Empty,478,US-Canada Border
2024-03-01,Turner,3306,Montana,Truck Containers Loaded,50,US-Canada Border
2024-03-01,Naco,2603,Arizona,Trucks,206,US-Mexico Border
2024-03-01,Skagway,3103,Alaska,Truck Containers Loaded,47,US-Canada Border
2024-03-01,Hidalgo,2305,Texas,Truck Containers Empty,15141,US-Mexico Border
2024-03-01,Oroville,3019,Washington,Truck Containers Loaded,2193,US-Canada Border
2024-03-01,Sarles,3409,North Dakota,Trucks,70,US-Canada Border
2024-03-01,International Falls,3604,Minnesota,Truck Containers Loaded,1580,US-Canada Border
2024-03-01,Rio Grande City,2307,Texas,Truck Containers Loaded,5499,US-Mexico Border
2024-03-01,El Paso,2402,Texas,Truck Containers Loaded,6048,US-Mexico Border
2024-03-01,Alcan,3104,Alaska,Truck Containers Loaded,263,US-Canada Border
2024-03-01,Hannah,3408,North Dakota,Trucks,2,US-Canada Border
2024-03-01,Portal,3403,North Dakota,Truck Containers Loaded,11657,US-Canada Border
2024-03-01,Norton,0211,Vermont,Truck Containers Loaded,525,US-Canada Border
2024-03-01,Northgate,3406,North Dakota,Trucks,338,US-Canada Border
2024-03-01,Fort Kent,0110,Maine,Truck Containers Loaded,383,US-Canada Border
2024-03-01,Beecher Falls,0206,Vermont,Truck Containers Loaded,365,US-Canada Border
2024-03-01,Whitlash,3321,Montana,Truck Containers Empty,2,US-Canada Border
2024-03-01,San Luis,2608,Arizona,Truck Containers Loaded,7833,US-Mexico Border
2024-03-01,Derby Line,0209,Vermont,Truck Containers Loaded,10440,US-Canada Border
2024-03-01,Tecate,2505,California,Trucks,4372,US-Mexico Border
2024-03-01,Raymond,3301,Montana,Trucks,1216,US-Canada Border
2024-03-01,Frontier,3020,Washington,Trucks,2457,US-Canada Border
2024-03-01,Sumas,3009,Washington,Truck Containers Loaded,14702,US-Canada Border
2024-03-01,Eastport,3302,Idaho,Truck Containers Empty,806,US-Canada Border
2024-03-01,Carbury,3421,North Dakota,Truck Containers Empty,5,US-Canada Border
2024-03-01,Porthill,3308,Idaho,Trucks,120,US-Canada Border
2024-03-01,Laredo,2304,Texas,Truck Containers Loaded,422203,US-Mexico Border
2024-03-01,Danville,3012,Washington,Trucks,7,US-Canada Border
2024-03-01,Port Huron,3802,Michigan,Truck Containers Empty,9178,US-Canada Border
2024-03-01,Warroad,3423,Minnesota,Truck Containers Empty,498,US-Canada Border
2024-03-01,Richford,0203,Vermont,Truck Containers Loaded,220,US-Canada Border
2024-03-01,Roseau,3426,Minnesota,Truck Containers Empty,76,US-Canada Border
2024-03-01,St John,3405,North Dakota,Truck Containers Empty,30,US-Canada Border
2024-03-01,Houlton,0106,Maine,Trucks,7157,US-Canada Border
2024-03-01,Walhalla,3407,North Dakota,Truck Containers Empty,380,US-Canada Border
2024-03-01,Del Bonita,3322,Montana,Trucks,114,US-Canada Border
2024-03-01,Walhalla,3407,North Dakota,Trucks,488,US-Canada Border
2024-03-01,Kenneth G Ward,3023,Washington,Trucks,3570,US-Canada Border
2024-03-01,Grand Portage,3613,Minnesota,Trucks,898,US-Canada Border
2024-03-01,Champlain Rouses Point,0712,New York,Truck Containers Empty,2953,US-Canada Border
2024-03-01,El Paso,2402,Texas,Truck Containers Empty,6813,US-Mexico Border
2024-03-01,Tornillo,2404,Texas,Trucks,644,US-Mexico Border
2024-03-01,Turner,3306,Montana,Trucks,49,US-Canada Border
2024-03-01,Pembina,3401,North Dakota,Trucks,20670,US-Canada Border
2024-03-01,Port Huron,3802,Michigan,Truck Containers Loaded,111926,US-Canada Border
2024-03-01,Skagway,3103,Alaska,Trucks,174,US-Canada Border
2024-03-01,San Luis,2608,Arizona,Trucks,4718,US-Mexico Border
2024-03-01,Raymond,3301,Montana,Truck Containers Loaded,1541,US-Canada Border
2024-03-01,Walhalla,3407,North Dakota,Truck Containers Loaded,186,US-Canada Border
2024-03-01,Sault Sainte Marie,3803,Michigan,Trucks,2725,US-Canada Border
2024-03-01,Morgan,3319,Montana,Trucks,48,US-Canada Border
2024-03-01,Sumas,3009,Washington,Truck Containers Empty,3708,US-Canada Border
2024-03-01,Vanceboro,0105,Maine,Truck Containers Loaded,13,US-Canada Border
2024-03-01,Porthill,3308,Idaho,Truck Containers Loaded,64,US-Canada Border
2024-03-01,Detroit,3801,Michigan,Truck Containers Loaded,178215,US-Canada Border
2024-03-01,Columbus,2406,New Mexico,Trucks,579,US-Mexico Border
2024-03-01,Laredo,2304,Texas,Trucks,255926,US-Mexico Border
2024-03-01,Fort Fairfield,0107,Maine,Trucks,390,US-Canada Border
2024-03-01,Alcan,3104,Alaska,Truck Containers Empty,515,US-Canada Border
2024-03-01,Hannah,3408,North Dakota,Truck Containers Empty,2,US-Canada Border
2024-03-01,Sweetgrass,3310,Montana,Trucks,13642,US-Canada Border
2024-03-01,Naco,2603,Arizona,Truck Containers Loaded,127,US-Mexico Border
2024-03-01,Richford,0203,Vermont,Trucks,236,US-Canada Border
2024-03-01,Tecate,2505,California,Truck Containers Loaded,5127,US-Mexico Border
2024-03-01,Westhope,3419,North Dakota,Truck Containers Loaded,67,US-Canada Border
2024-03-01,Northgate,3406,North Dakota,Truck Containers Loaded,327,US-Canada Border
2024-03-01,Beecher Falls,0206,Vermont,Truck Containers Empty,569,US-Canada Border
2024-03-01,Del Bonita,3322,Montana,Truck Containers Empty,17,US-Canada Border
2024-03-01,Derby Line,0209,Vermont,Truck Containers Empty,863,US-Canada Border
2024-03-01,Hidalgo,2305,Texas,Truck Containers Loaded,90226,US-Mexico Border
2024-03-01,Douglas,2601,Arizona,Truck Containers Empty,840,US-Mexico Border
2024-03-01,Ogdensburg,0701,New York,Trucks,3015,US-Canada Border
2024-03-01,Del Bonita,3322,Montana,Truck Containers Loaded,152,US-Canada Border
2024-03-01,Rio Grande City,2307,Texas,Truck Containers Empty,332,US-Mexico Border
2024-03-01,Van Buren,0108,Maine,Trucks,1405,US-Canada Border
2024-03-01,Neche,3404,North Dakota,Truck Containers Empty,204,US-Canada Border
2024-03-01,Antler,3413,North Dakota,Truck Containers Loaded,149,US-Canada Border
2024-03-01,Blaine,3004,Washington,Trucks,29351,US-Canada Border
2024-03-01,Roosville,3318,Montana,Trucks,723,US-Canada Border
2024-03-01,Bridgewater,0127,Maine,Truck Containers Loaded,345,US-Canada Border
2024-03-01,St John,3405,North Dakota,Trucks,30,US-Canada Border
2024-03-01,Brownsville,2301,Texas,Trucks,24222,US-Mexico Border
2024-03-01,Morgan,3319,Montana,Truck Containers Empty,40,US-Canada Border
2024-03-01,Boundary,3015,Washington,Trucks,32,US-Canada Border
2024-03-01,Roma,2310,Texas,Trucks,4232,US-Mexico Border
2024-03-01,Danville,3012,Washington,Truck Containers Loaded,1,US-Canada Border
2024-03-01,Warroad,3423,Minnesota,Truck Containers Loaded,502,US-Canada Border
2024-03-01,Fort Fairfield,0107,Maine,Truck Containers Loaded,57,US-Canada Border
2024-03-01,Douglas,2601,Arizona,Truck Containers Loaded,2420,US-Mexico Border
2024-03-01,Laurier,3016,Washington,Truck Containers Empty,374,US-Canada Border
2024-03-01,Progreso,2309,Texas,Trucks,4967,US-Mexico Border
2024-03-01,Porthill,3308,Idaho,Truck Containers Empty,86,US-Canada Border
2024-03-01,Piegan,3316,Montana,Truck Containers Loaded,257,US-Canada Border
2024-03-01,Naco,2603,Arizona,Truck Containers Empty,123,US-Mexico Border
2024-03-01,Hidalgo,2305,Texas,Trucks,58455,US-Mexico Border
2024-03-01,Van Buren,0108,Maine,Truck Containers Empty,683,US-Canada Border
2024-03-01,Houlton,0106,Maine,Truck Containers Empty,1298,US-Canada Border
2024-03-01,Columbus,2406,New Mexico,Truck Containers Empty,246,US-Mexico Border
2024-03-01,Columbus,2406,New Mexico,Truck Containers Loaded,649,US-Mexico Border
2024-03-01,Port Huron,3802,Michigan,Trucks,70230,US-Canada Border
2024-03-01,International Falls,3604,Minnesota,Trucks,1363,US-Canada Border
2024-03-01,Bridgewater,0127,Maine,Trucks,370,US-Canada Border
2024-03-01,Massena,0704,New York,Truck Containers Loaded,2276,US-Canada Border
2024-03-01,Norton,0211,Vermont,Trucks,417,US-Canada Border
2024-03-01,Trout River,0715,New York,Trucks,601,US-Canada Border
2024-03-01,Hansboro,3415,North Dakota,Truck Containers Empty,33,US-Canada Border
2024-03-01,Tecate,2505,California,Truck Containers Empty,1449,US-Mexico Border
2024-03-01,Raymond,3301,Montana,Truck Containers Empty,390,US-Canada Border
2024-03-01,Massena,0704,New York,Trucks,1578,US-Canada Border
2024-03-01,Presidio,2403,Texas,Truck Containers Loaded,1014,US-Mexico Border
2024-03-01,Warroad,3423,Minnesota,Trucks,764,US-Canada Border
2024-03-01,Santa Teresa,2408,New Mexico,Trucks,11417,US-Mexico Border
2024-03-01,Morgan,3319,Montana,Truck Containers Loaded,15,US-Canada Border
2024-03-01,Brownsville,2301,Texas,Truck Containers Loaded,26341,US-Mexico Border
2024-03-01,Van Buren,0108,Maine,Truck Containers Loaded,1405,US-Canada Border
2024-03-01,Sherwood,3414,North Dakota,Truck Containers Empty,122,US-Canada Border
2024-03-01,Northgate,3406,North Dakota,Truck Containers Empty,166,US-Canada Border
2024-03-01,Antler,3413,North Dakota,Truck Containers Empty,5,US-Canada Border
2024-03-01,Calais,0115,Maine,Truck Containers Empty,1915,US-Canada Border
2024-03-01,Pinecreek,3425,Minnesota,Truck Containers Empty,2,US-Canada Border
2024-03-01,Scobey,3309,Montana,Truck Containers Empty,23,US-Canada Border
2024-03-01,Point Roberts,3017,Washington,Truck Containers Loaded,108,US-Canada Border
2024-03-01,Oroville,3019,Washington,Trucks,1911,US-Canada Border
2024-03-01,Jackman,0104,Maine,Truck Containers Empty,3659,US-Canada Border
2024-03-01,Del Rio,2302,Texas,Trucks,6056,US-Mexico Border
2024-03-01,Neche,3404,North Dakota,Truck Containers Loaded,288,US-Canada Border
2024-03-01,Alexandria Bay,0708,New York,Truck Containers Empty,1923,US-Canada Border
2024-03-01,Dunseith,3422,North Dakota,Truck Containers Loaded,2992,US-Canada Border
2024-03-01,Metaline Falls,3025,Washington,Trucks,553,US-Canada Border
2024-03-01,Boundary,3015,Washington,Truck Containers Loaded,38,US-Canada Border
2024-03-01,Limestone,0118,Maine,Truck Containers Empty,64,US-Canada Border
2024-03-01,Calexico East,2507,California,Trucks,39044,US-Mexico Border
2024-03-01,Scobey,3309,Montana,Trucks,25,US-Canada Border
2024-03-01,Brownsville,2301,Texas,Truck Containers Empty,19476,US-Mexico Border
2024-03-01,Dalton Cache,3106,Alaska,Truck Containers Empty,37,US-Canada Border
2024-03-01,Piegan,3316,Montana,Truck Containers Empty,20,US-Canada Border
2024-03-01,Piegan,3316,Montana,Trucks,153,US-Canada Border
2024-03-01,Laurier,3016,Washington,Trucks,496,US-Canada Border
2024-03-01,Roseau,3426,Minnesota,Trucks,202,US-Canada Border
2024-03-01,Opheim,3317,Montana,Trucks,8,US-Canada Border
2024-03-01,Fortuna,3417,North Dakota,Trucks,239,US-Canada Border
2024-03-01,Massena,0704,New York,Truck Containers Empty,427,US-Canada Border
2024-03-01,Sweetgrass,3310,Montana,Truck Containers Empty,2327,US-Canada Border
2024-03-01,Trout River,0715,New York,Truck Containers Loaded,670,US-Canada Border
2024-03-01,Santa Teresa,2408,New Mexico,Truck Containers Loaded,13438,US-Mexico Border
2024-03-01,Alexandria Bay,0708,New York,Truck Containers Loaded,27042,US-Canada Border
2024-03-01,Presidio,2403,Texas,Truck Containers Empty,263,US-Mexico Border
2024-03-01,Progreso,2309,Texas,Truck Containers Empty,1643,US-Mexico Border
2024-03-01,Detroit,3801,Michigan,Trucks,125807,US-Canada Border
2024-03-01,Neche,3404,North Dakota,Trucks,390,US-Canada Border
2024-03-01,Blaine,3004,Washington,Truck Containers Empty,9881,US-Canada Border
2024-03-01,Nogales,2604,Arizona,Truck Containers Loaded,56974,US-Mexico Border
2024-03-01,Highgate Springs,0212,Vermont,Truck Containers Empty,1615,US-Canada Border
2024-03-01,Boundary,3015,Washington,Truck Containers Empty,1,US-Canada Border
2024-03-01,Roma,2310,Texas,Truck Containers Empty,630,US-Mexico Border
2024-03-01,Westhope,3419,North Dakota,Trucks,83,US-Canada Border
2024-03-01,Maida,3416,North Dakota,Truck Containers Empty,66,US-Canada Border
2024-03-01,Portal,3403,North Dakota,Truck Containers Empty,1824,US-Canada Border
2024-03-01,Vanceboro,0105,Maine,Trucks,26,US-Canada Border
2024-03-01,Champlain Rouses Point,0712,New York,Truck Containers Loaded,34926,US-Canada Border
2024-03-01,Limestone,0118,Maine,Trucks,64,US-Canada Border
2024-03-01,Dunseith,3422,North Dakota,Trucks,2135,US-Canada Border
2024-03-01,Noonan,3420,North Dakota,Truck Containers Empty,123,US-Canada Border
2024-03-01,Calais,0115,Maine,Truck Containers Loaded,5311,US-Canada Border
2024-03-01,Sarles,3409,North Dakota,Truck Containers Empty,33,US-Canada Border
2024-03-01,Nogales,2604,Arizona,Truck Containers Empty,8643,US-Mexico Border
2024-03-01,Kenneth G Ward,3023,Washington,Truck Containers Empty,3055,US-Canada Border
2024-03-01,Highgate Springs,0212,Vermont,Truck Containers Loaded,12064,US-Canada Border
2024-03-01,Opheim,3317,Montana,Truck Containers Empty,8,US-Canada Border
2024-03-01,Grand Portage,3613,Minnesota,Truck Containers Empty,324,US-Canada Border
2024-03-01,Baudette,3424,Minnesota,Truck Containers Empty,436,US-Canada Border
2024-03-01,Eastport,0103,Maine,Trucks,157,US-Canada Border
2024-03-01,Pembina,3401,North Dakota,Truck Containers Loaded,32505,US-Canada Border
2024-03-01,Point Roberts,3017,Washington,Truck Containers Empty,411,US-Canada Border
2024-03-01,Ogdensburg,0701,New York,Truck Containers Loaded,4908,US-Canada Border
2024-03-01,Eastport,3302,Idaho,Trucks,4367,US-Canada Border
2024-03-01,Frontier,3020,Washington,Truck Containers Empty,1334,US-Canada Border
2024-03-01,Pinecreek,3425,Minnesota,Truck Containers Loaded,3,US-Canada Border
2024-02-01,International Falls,3604,Minnesota,Truck Containers Empty,656,US-Canada Border
2024-02-01,Danville,3012,Washington,Truck Containers Empty,5,US-Canada Border
2024-02-01,Baudette,3424,Minnesota,Trucks,560,US-Canada Border
2024-02-01,Boundary,3015,Washington,Truck Containers Empty,5,US-Canada Border
2024-02-01,Dunseith,3422,North Dakota,Truck Containers Empty,472,US-Canada Border
2024-02-01,Douglas,2601,Arizona,Truck Containers Empty,888,US-Mexico Border
2024-02-01,Hannah,3408,North Dakota,Trucks,11,US-Canada Border
2024-02-01,Lukeville,2602,Arizona,Truck Containers Loaded,101,US-Mexico Border
2024-02-01,San Luis,2608,Arizona,Truck Containers Loaded,7693,US-Mexico Border
2024-02-01,Warroad,3423,Minnesota,Truck Containers Empty,632,US-Canada Border
2024-02-01,Houlton,0106,Maine,Trucks,6743,US-Canada Border
2024-02-01,Fort Fairfield,0107,Maine,Truck Containers Empty,635,US-Canada Border
2024-02-01,Alcan,3104,Alaska,Trucks,580,US-Canada Border
2024-02-01,Champlain Rouses Point,0712,New York,Truck Containers Loaded,34239,US-Canada Border
2024-02-01,Grand Portage,3613,Minnesota,Trucks,973,US-Canada Border
2024-02-01,Otay Mesa,2506,California,Truck Containers Empty,23835,US-Mexico Border
2024-02-01,Calais,0115,Maine,Truck Containers Loaded,5310,US-Canada Border
2024-02-01,Sarles,3409,North Dakota,Trucks,165,US-Canada Border
2024-02-01,Walhalla,3407,North Dakota,Truck Containers Empty,310,US-Canada Border
2024-02-01,Rio Grande City,2307,Texas,Truck Containers Loaded,5339,US-Mexico Border
2024-02-01,Nogales,2604,Arizona,Trucks,37902,US-Mexico Border
2024-02-01,Roseau,3426,Minnesota,Trucks,124,US-Canada Border
2024-02-01,Porthill,3308,Idaho,Trucks,113,US-Canada Border
2024-02-01,Opheim,3317,Montana,Trucks,2,US-Canada Border
2024-02-01,Vanceboro,0105,Maine,Truck Containers Empty,19,US-Canada Border
2024-02-01,Hansboro,3415,North Dakota,Truck Containers Loaded,1,US-Canada Border
2024-02-01,Tornillo,2404,Texas,Truck Containers Loaded,522,US-Mexico Border
2024-02-01,Pembina,3401,North Dakota,Truck Containers Loaded,29815,US-Canada Border
2024-02-01,Buffalo Niagara Falls,0901,New York,Truck Containers Loaded,101510,US-Canada Border
2024-02-01,Piegan,3316,Montana,Truck Containers Empty,21,US-Canada Border
2024-02-01,Pinecreek,3425,Minnesota,Truck Containers Loaded,4,US-Canada Border
2024-02-01,Ogdensburg,0701,New York,Trucks,2822,US-Canada Border
2024-02-01,Raymond,3301,Montana,Truck Containers Empty,168,US-Canada Border
2024-02-01,Tornillo,2404,Texas,Truck Containers Empty,420,US-Mexico Border
2024-02-01,Highgate Springs,0212,Vermont,Truck Containers Empty,1559,US-Canada Border
2024-02-01,Turner,3306,Montana,Truck Containers Empty,23,US-Canada Border
2024-02-01,Turner,3306,Montana,Trucks,27,US-Canada Border
2024-02-01,Neche,3404,North Dakota,Trucks,458,US-Canada Border
2024-02-01,Calais,0115,Maine,Trucks,4622,US-Canada Border
2024-02-01,Jackman,0104,Maine,Truck Containers Empty,5176,US-Canada Border
2024-02-01,Naco,2603,Arizona,Trucks,268,US-Mexico Border
2024-02-01,Detroit,3801,Michigan,Trucks,125834,US-Canada Border
2024-02-01,Northgate,3406,North Dakota,Trucks,308,US-Canada Border
2024-02-01,Van Buren,0108,Maine,Trucks,1728,US-Canada Border
2024-02-01,Champlain Rouses Point,0712,New York,Trucks,21829,US-Canada Border
2024-02-01,Lancaster,3430,Minnesota,Truck Containers Empty,448,US-Canada Border
2024-02-01,Rio Grande City,2307,Texas,Trucks,3085,US-Mexico Border
2024-02-01,Scobey,3309,Montana,Trucks,13,US-Canada Border
2024-02-01,Del Bonita,3322,Montana,Trucks,110,US-Canada Border
2024-02-01,Alexandria Bay,0708,New York,Trucks,15685,US-Canada Border
2024-02-01,Brownsville,2301,Texas,Trucks,25351,US-Mexico Border
2024-02-01,Detroit,3801,Michigan,Truck Containers Empty,28751,US-Canada Border
2024-02-01,Roseau,3426,Minnesota,Truck Containers Loaded,121,US-Canada Border
2024-02-01,Santa Teresa,2408,New Mexico,Trucks,13032,US-Mexico Border
2024-02-01,Dalton Cache,3106,Alaska,Trucks,45,US-Canada Border
2024-02-01,Pinecreek,3425,Minnesota,Trucks,4,US-Canada Border
2024-02-01,Blaine,3004,Washington,Trucks,27675,US-Canada Border
2024-02-01,Fortuna,3417,North Dakota,Truck Containers Empty,52,US-Canada Border
2024-02-01,Oroville,3019,Washington,Truck Containers Empty,684,US-Canada Border
2024-02-01,El Paso,2402,Texas,Trucks,11255,US-Mexico Border
2024-02-01,Port Huron,3802,Michigan,Trucks,65955,US-Canada Border
2024-02-01,Eagle Pass,2303,Texas,Trucks,18903,US-Mexico Border
2024-02-01,Eastport,0103,Maine,Truck Containers Empty,90,US-Canada Border
2024-02-01,Trout River,0715,New York,Truck Containers Empty,381,US-Canada Border
2024-02-01,Portal,3403,North Dakota,Trucks,7400,US-Canada Border
2024-02-01,Houlton,0106,Maine,Truck Containers Loaded,10459,US-Canada Border
2024-02-01,Frontier,3020,Washington,Truck Containers Empty,1145,US-Canada Border
2024-02-01,Del Rio,2302,Texas,Truck Containers Loaded,8477,US-Mexico Border
2024-02-01,Skagway,3103,Alaska,Truck Containers Empty,182,US-Canada Border
2024-02-01,Laredo,2304,Texas,Trucks,251110,US-Mexico Border
2024-02-01,Massena,0704,New York,Truck Containers Loaded,2410,US-Canada Border
2024-02-01,Carbury,3421,North Dakota,Truck Containers Loaded,445,US-Canada Border
2024-02-01,Morgan,3319,Montana,Truck Containers Empty,28,US-Canada Border
2024-02-01,Antler,3413,North Dakota,Trucks,122,US-Canada Border
2024-02-01,Richford,0203,Vermont,Truck Containers Empty,182,US-Canada Border
2024-02-01,Madawaska,0109,Maine,Truck Containers Empty,131,US-Canada Border
2024-02-01,Ferry,3013,Washington,Trucks,2,US-Canada Border
2024-02-01,Fort Kent,0110,Maine,Truck Containers Loaded,293,US-Canada Border
2024-02-01,Hannah,3408,North Dakota,Truck Containers Loaded,20,US-Canada Border
2024-02-01,Maida,3416,North Dakota,Trucks,68,US-Canada Border
2024-02-01,Tecate,2505,California,Truck Containers Empty,1652,US-Mexico Border
2024-02-01,Buffalo Niagara Falls,0901,New York,Truck Containers Empty,15399,US-Canada Border
2024-02-01,Van Buren,0108,Maine,Truck Containers Loaded,1424,US-Canada Border
2024-02-01,Eastport,3302,Idaho,Trucks,3905,US-Canada Border
2024-02-01,Norton,0211,Vermont,Truck Containers Empty,177,US-Canada Border
2024-02-01,Maida,3416,North Dakota,Truck Containers Empty,68,US-Canada Border
2024-02-01,Santa Teresa,2408,New Mexico,Truck Containers Loaded,14081,US-Mexico Border
2024-02-01,Oroville,3019,Washington,Truck Containers Loaded,2183,US-Canada Border
2024-02-01,Kenneth G Ward,3023,Washington,Trucks,3188,US-Canada Border
2024-02-01,Laredo,2304,Texas,Truck Containers Loaded,404107,US-Mexico Border
2024-02-01,Del Rio,2302,Texas,Trucks,6163,US-Mexico Border
2024-02-01,San Luis,2608,Arizona,Trucks,4838,US-Mexico Border
2024-02-01,Carbury,3421,North Dakota,Truck Containers Empty,24,US-Canada Border
2024-02-01,Eastport,0103,Maine,Truck Containers Loaded,86,US-Canada Border
2024-02-01,Warroad,3423,Minnesota,Truck Containers Loaded,421,US-Canada Border
2024-02-01,El Paso,2402,Texas,Truck Containers Loaded,6192,US-Mexico Border
2024-02-01,Laurier,3016,Washington,Trucks,547,US-Canada Border
2024-02-01,Fort Kent,0110,Maine,Truck Containers Empty,763,US-Canada Border
2024-02-01,Warroad,3423,Minnesota,Trucks,855,US-Canada Border
2024-02-01,Sherwood,3414,North Dakota,Trucks,181,US-Canada Border
2024-02-01,Houlton,0106,Maine,Truck Containers Empty,1352,US-Canada Border
2024-02-01,Hannah,3408,North Dakota,Truck Containers Empty,1,US-Canada Border
2024-02-01,Limestone,0118,Maine,Trucks,28,US-Canada Border
2024-02-01,Progreso,2309,Texas,Truck Containers Loaded,5939,US-Mexico Border
2024-02-01,Roseau,3426,Minnesota,Truck Containers Empty,57,US-Canada Border
2024-02-01,Eastport,3302,Idaho,Truck Containers Loaded,5603,US-Canada Border
2024-02-01,Trout River,0715,New York,Truck Containers Loaded,731,US-Canada Border
2024-02-01,Port Angeles,3007,Washington,Truck Containers Empty,2,US-Canada Border
2024-02-01,Fort Fairfield,0107,Maine,Truck Containers Loaded,77,US-Canada Border
2024-02-01,Fortuna,3417,North Dakota,Truck Containers Loaded,321,US-Canada Border
2024-02-01,Sumas,3009,Washington,Truck Containers Empty,3719,US-Canada Border
2024-02-01,Calexico East,2507,California,Truck Containers Empty,17397,US-Mexico Border
2024-02-01,Tecate,2505,California,Truck Containers Loaded,4868,US-Mexico Border
2024-02-01,Port Angeles,3007,Washington,Truck Containers Loaded,50,US-Canada Border
2024-02-01,Sault Sainte Marie,3803,Michigan,Truck Containers Empty,460,US-Canada Border
2024-02-01,Hansboro,3415,North Dakota,Trucks,16,US-Canada Border
2024-02-01,Columbus,2406,New Mexico,Trucks,722,US-Mexico Border
2024-02-01,Alcan,3104,Alaska,Truck Containers Loaded,358,US-Canada Border
2024-02-01,Grand Portage,3613,Minnesota,Truck Containers Loaded,1304,US-Canada Border
2024-02-01,Point Roberts,3017,Washington,Trucks,500,US-Canada Border
2024-02-01,Noonan,3420,North Dakota,Trucks,120,US-Canada Border
2024-02-01,Fort Fairfield,0107,Maine,Trucks,679,US-Canada Border
2024-02-01,Skagway,3103,Alaska,Truck Containers Loaded,19,US-Canada Border
2024-02-01,Beecher Falls,0206,Vermont,Trucks,766,US-Canada Border
2024-02-01,St John,3405,North Dakota,Trucks,73,US-Canada Border
2024-02-01,Nogales,2604,Arizona,Truck Containers Loaded,55747,US-Mexico Border
2024-02-01,Roosville,3318,Montana,Truck Containers Empty,217,US-Canada Border
2024-02-01,Sweetgrass,3310,Montana,Trucks,12212,US-Canada Border
2024-02-01,Lukeville,2602,Arizona,Trucks,66,US-Mexico Border
2024-02-01,Sherwood,3414,North Dakota,Truck Containers Loaded,103,US-Canada Border
2024-02-01,Pembina,3401,North Dakota,Trucks,18751,US-Canada Border
2024-02-01,Portal,3403,North Dakota,Truck Containers Loaded,10511,US-Canada Border
2024-02-01,Progreso,2309,Texas,Trucks,4781,US-Mexico Border
2024-02-01,Opheim,3317,Montana,Truck Containers Empty,2,US-Canada Border
2024-02-01,Vanceboro,0105,Maine,Trucks,29,US-Canada Border
2024-02-01,Morgan,3319,Montana,Trucks,33,US-Canada Border
2024-02-01,Alexandria Bay,0708,New York,Truck Containers Empty,2024,US-Canada Border
2024-02-01,Boundary,3015,Washington,Trucks,29,US-Canada Border
2024-02-01,Dalton Cache,3106,Alaska,Truck Containers Empty,37,US-Canada Border
2024-02-01,Santa Teresa,2408,New Mexico,Truck Containers Empty,5556,US-Mexico Border
2024-02-01,Calexico East,2507,California,Truck Containers Loaded,47073,US-Mexico Border
2024-02-01,Jackman,0104,Maine,Truck Containers Loaded,3256,US-Canada Border
2024-02-01,Lancaster,3430,Minnesota,Truck Containers Loaded,2,US-Canada Border
2024-02-01,Port Huron,3802,Michigan,Truck Containers Empty,9003,US-Canada Border
2024-02-01,Sumas,3009,Washington,Truck Containers Loaded,14125,US-Canada Border
2024-02-01,Tecate,2505,California,Trucks,4488,US-Mexico Border
2024-02-01,Otay Mesa,2506,California,Trucks,77491,US-Mexico Border
2024-02-01,Scobey,3309,Montana,Truck Containers Loaded,13,US-Canada Border
2024-02-01,Porthill,3308,Idaho,Truck Containers Empty,82,US-Canada Border
2024-02-01,Sault Sainte Marie,3803,Michigan,Truck Containers Loaded,3871,US-Canada Border
2024-02-01,Roosville,3318,Montana,Truck Containers Loaded,1012,US-Canada Border
2024-02-01,Sweetgrass,3310,Montana,Truck Containers Loaded,19010,US-Canada Border
2024-02-01,Presidio,2403,Texas,Trucks,905,US-Mexico Border
2024-02-01,Eastport,3302,Idaho,Truck Containers Empty,819,US-Canada Border
