date,port_name,port_code,state,measure,value,border
2025-06-01,Dunseith,3422,North Dakota,Trucks,2257,US-Canada Border
2025-06-01,Tornillo,2404,Texas,Truck Containers Loaded,3744,US-Mexico Border
2025-06-01,Port Angeles,3007,Washington,Trucks,26,US-Canada Border
2025-06-01,Champlain Rouses Point,0712,New York,Truck Containers Empty,3149,US-Canada Border
2025-06-01,Metaline Falls,3025,Washington,Truck Containers Empty,463,US-Canada Border
2025-06-01,Trout River,0715,New York,Trucks,1045,US-Canada Border
2025-06-01,Highgate Springs,0212,Vermont,Truck Containers Loaded,10875,US-Canada Border
2025-06-01,Eastport,0103,Maine,Trucks,156,US-Canada Border
2025-06-01,Ferry,3013,Washington,Truck Containers Empty,1,US-Canada Border
2025-06-01,Del Rio,2302,Texas,Trucks,6935,US-Mexico Border
2025-06-01,Baudette,3424,Minnesota,Trucks,208,US-Canada Border
2025-06-01,Walhalla,3407,North Dakota,Truck Containers Empty,315,US-Canada Border
2025-06-01,Piegan,3316,Montana,Truck Containers Loaded,340,US-Canada Border
2025-06-01,Tecate,2505,California,Trucks,5230,US-Mexico Border
2025-06-01,Sumas,3009,Washington,Truck Containers Loaded,14332,US-Canada Border
2025-06-01,Lukeville,2602,Arizona,Truck Containers Loaded,113,US-Mexico Border
2025-06-01,Fort Kent,0110,Maine,Truck Containers Loaded,16,US-Canada Border
2025-06-01,Skagway,3103,Alaska,Trucks,198,US-Canada Border
2025-06-01,Eagle Pass,2303,Texas,Trucks,33761,US-Mexico Border
2025-06-01,Ysleta,2401,Texas,Truck Containers Empty,19942,US-Mexico Border
2025-06-01,Lancaster,3430,Minnesota,Trucks,223,US-Canada Border
2025-06-01,Ogdensburg,0701,New York,Trucks,3212,US-Canada Border
2025-06-01,Porthill,3308,Idaho,Truck Containers Empty,110,US-Canada Border
2025-06-01,Raymond,3301,Montana,Trucks,933,US-Canada Border
2025-06-01,Roma,2310,Texas,Trucks,3949,US-Mexico Border
2025-06-01,Sherwood,3414,North Dakota,Trucks,196,US-Canada Border
2025-06-01,Ambrose,3410,North Dakota,Truck Containers Empty,1,US-Canada Border
2025-06-01,Dalton Cache,3106,Alaska,Trucks,86,US-Canada Border
2025-06-01,Jackman,0104,Maine,Truck Containers Empty,2744,US-Canada Border
2025-06-01,Blaine,3004,Washington,Truck Containers Empty,10445,US-Canada Border
2025-06-01,Bridgewater,0127,Maine,Truck Containers Empty,232,US-Canada Border
2025-06-01,Sweetgrass,3310,Montana,Truck Containers Loaded,15666,US-Canada Border
2025-06-01,Northgate,3406,North Dakota,Truck Containers Empty,171,US-Canada Border
2025-06-01,Roosville,3318,Montana,Truck Containers Empty,258,US-Canada Border
2025-06-01,Vanceboro,0105,Maine,Truck Containers Empty,12,US-Canada Border
2025-06-01,Point Roberts,3017,Washington,Truck Containers Loaded,240,US-Canada Border
2025-06-01,Presidio,2403,Texas,Truck Containers Empty,317,US-Mexico Border
2025-06-01,Kenneth G Ward,3023,Washington,Truck Containers Loaded,692,US-Canada Border
2025-06-01,Danville,3012,Washington,Truck Containers Loaded,27,US-Canada Border
2025-06-01,Alexandria Bay,0708,New York,Truck Containers Empty,2057,US-Canada Border
2025-06-01,Rio Grande City,2307,Texas,Truck Containers Loaded,5072,US-Mexico Border
2025-06-01,Laredo,2304,Texas,Trucks,249547,US-Mexico Border
2025-06-01,Hansboro,3415,North Dakota,Truck Containers Loaded,4,US-Canada Border
2025-06-01,Boundary,3015,Washington,Trucks,35,US-Canada Border
2025-06-01,Scobey,3309,Montana,Truck Containers Loaded,40,US-Canada Border
2025-06-01,Westhope,3419,North Dakota,Truck Containers Empty,55,US-Canada Border
2025-06-01,Champlain Rouses Point,0712,New York,Trucks,21750,US-Canada Border
2025-06-01,Buffalo Niagara Falls,0901,New York,Trucks,72871,US-Canada Border
2025-06-01,Naco,2603,Arizona,Truck Containers Loaded,169,US-Mexico Border
2025-06-01,Nogales,2604,Arizona,Truck Containers Empty,9172,US-Mexico Border
2025-06-01,Frontier,3020,Washington,Truck Containers Loaded,1128,US-Canada Border
2025-06-01,Porthill,3308,Idaho,Trucks,119,US-Canada Border
2025-06-01,Alcan,3104,Alaska,Trucks,718,US-Canada Border
2025-06-01,Fort Fairfield,0107,Maine,Truck Containers Empty,555,US-Canada Border
2025-06-01,Boundary,3015,Washington,Truck Containers Loaded,46,US-Canada Border
2025-06-01,Madawaska,0109,Maine,Truck Containers Loaded,411,US-Canada Border
2025-06-01,Tecate,2505,California,Truck Containers Empty,2035,US-Mexico Border
2025-06-01,Presidio,2403,Texas,Trucks,780,US-Mexico Border
2025-06-01,Madawaska,0109,Maine,Trucks,1122,US-Canada Border
2025-06-01,Limestone,0118,Maine,Truck Containers Empty,191,US-Canada Border
2025-06-01,Fortuna,3417,North Dakota,Truck Containers Loaded,8,US-Canada Border
2025-06-01,Beecher Falls,0206,Vermont,Truck Containers Empty,516,US-Canada Border
2025-06-01,San Luis,2608,Arizona,Trucks,3607,US-Mexico Border
2025-06-01,Del Bonita,3322,Montana,Truck Containers Loaded,23,US-Canada Border
2025-06-01,Massena,0704,New York,Truck Containers Loaded,2086,US-Canada Border
2025-06-01,Douglas,2601,Arizona,Truck Containers Loaded,2208,US-Mexico Border
2025-06-01,Trout River,0715,New York,Truck Containers Empty,686,US-Canada Border
2025-06-01,Sault Sainte Marie,3803,Michigan,Trucks,2307,US-Canada Border
2025-06-01,Nogales,2604,Arizona,Truck Containers Loaded,50867,US-Mexico Border
2025-06-01,Del Rio,2302,Texas,Truck Containers Empty,2477,US-Mexico Border
2025-06-01,Warroad,3423,Minnesota,Truck Containers Empty,120,US-Canada Border
2025-06-01,Baudette,3424,Minnesota,Truck Containers Empty,180,US-Canada Border
2025-06-01,Oroville,3019,Washington,Truck Containers Empty,734,US-Canada Border
2025-06-01,Richford,0203,Vermont,Trucks,229,US-Canada Border
2025-06-01,Pembina,3401,North Dakota,Truck Containers Empty,3483,US-Canada Border
2025-06-01,Dunseith,3422,North Dakota,Truck Containers Loaded,3511,US-Canada Border
2025-06-01,Laurier,3016,Washington,Truck Containers Loaded,652,US-Canada Border
2025-06-01,Jackman,0104,Maine,Trucks,4661,US-Canada Border
2025-06-01,Progreso,2309,Texas,Trucks,5472,US-Mexico Border
2025-06-01,Van Buren,0108,Maine,Trucks,1459,US-Canada Border
2025-06-01,Ogdensburg,0701,New York,Truck Containers Empty,476,US-Canada Border
2025-06-01,Eastport,0103,Maine,Truck Containers Empty,91,US-Canada Border
2025-06-01,Port Angeles,3007,Washington,Truck Containers Empty,15,US-Canada Border
2025-06-01,Wildhorse,3323,Montana,Truck Containers Loaded,13,US-Canada Border
2025-06-01,Roma,2310,Texas,Truck Containers Empty,865,US-Mexico Border
2025-06-01,International Falls,3604,Minnesota,Trucks,1212,US-Canada Border
2025-06-01,Sarles,3409,North Dakota,Truck Containers Loaded,8,US-Canada Border
2025-06-01,Columbus,2406,New Mexico,Truck Containers Loaded,2499,US-Mexico Border
2025-06-01,Jackman,0104,Maine,Truck Containers Loaded,3675,US-Canada Border
2025-06-01,Fort Kent,0110,Maine,Trucks,417,US-Canada Border
2025-06-01,Eastport,0103,Maine,Truck Containers Loaded,76,US-Canada Border
2025-06-01,Brownsville,2301,Texas,Trucks,24569,US-Mexico Border
2025-06-01,Douglas,2601,Arizona,Trucks,2135,US-Mexico Border
2025-06-01,Port Huron,3802,Michigan,Truck Containers Loaded,145470,US-Canada Border
2025-06-01,Tornillo,2404,Texas,Trucks,3365,US-Mexico Border
2025-06-01,Otay Mesa,2506,California,Truck Containers Empty,21232,US-Mexico Border
2025-06-01,Porthill,3308,Idaho,Truck Containers Loaded,15,US-Canada Border
2025-06-01,Piegan,3316,Montana,Truck Containers Empty,41,US-Canada Border
2025-06-01,Roseau,3426,Minnesota,Truck Containers Empty,80,US-Canada Border
2025-06-01,Tecate,2505,California,Truck Containers Loaded,5623,US-Mexico Border
2025-06-01,Massena,0704,New York,Trucks,1605,US-Canada Border
2025-06-01,Skagway,3103,Alaska,Truck Containers Loaded,49,US-Canada Border
2025-06-01,Turner,3306,Montana,Trucks,61,US-Canada Border
2025-06-01,Portal,3403,North Dakota,Trucks,7824,US-Canada Border
2025-06-01,Ogdensburg,0701,New York,Truck Containers Loaded,5254,US-Canada Border
2025-06-01,Derby Line,0209,Vermont,Truck Containers Loaded,11470,US-Canada Border
2025-06-01,Alexandria Bay,0708,New York,Trucks,14704,US-Canada Border
2025-06-01,Point Roberts,3017,Washington,Trucks,698,US-Canada Border
2025-06-01,Santa Teresa,2408,New Mexico,Truck Containers Loaded,17343,US-Mexico Border
2025-06-01,El Paso,2402,Texas,Truck Containers Loaded,8852,US-Mexico Border
2025-06-01,Frontier,3020,Washington,Trucks,2098,US-Canada Border
2025-06-01,Scobey,3309,Montana,Truck Containers Empty,5,US-Canada Border
2025-06-01,Laurier,3016,Washington,Truck Containers Empty,81,US-Canada Border
2025-06-01,Sweetgrass,3310,Montana,Trucks,12160,US-Canada Border
2025-06-01,Roosville,3318,Montana,Truck Containers Loaded,1021,US-Canada Border
2025-06-01,Sumas,3009,Washington,Truck Containers Empty,3669,US-Canada Border
2025-06-01,Vanceboro,0105,Maine,Truck Containers Loaded,7,US-Canada Border
2025-06-01,Highgate Springs,0212,Vermont,Truck Containers Empty,1540,US-Canada Border
2025-06-01,Naco,2603,Arizona,Trucks,219,US-Mexico Border
2025-06-01,Ysleta,2401,Texas,Truck Containers Loaded,61454,US-Mexico Border
2025-06-01,Portal,3403,North Dakota,Truck Containers Empty,1874,US-Canada Border
2025-06-01,Nogales,2604,Arizona,Trucks,35452,US-Mexico Border
2025-06-01,Del Rio,2302,Texas,Truck Containers Loaded,8913,US-Mexico Border
2025-06-01,Baudette,3424,Minnesota,Truck Containers Loaded,49,US-Canada Border
2025-06-01,Dalton Cache,3106,Alaska,Truck Containers Empty,76,US-Canada Border
2025-06-01,Frontier,3020,Washington,Truck Containers Empty,1497,US-Canada Border
2025-06-01,Del Bonita,3322,Montana,Trucks,199,US-Canada Border
2025-06-01,Hansboro,3415,North Dakota,Truck Containers Empty,7,US-Canada Border
2025-06-01,Dalton Cache,3106,Alaska,Truck Containers Loaded,18,US-Canada Border
2025-06-01,Lukeville,2602,Arizona,Trucks,67,US-Mexico Border
2025-06-01,Bridgewater,0127,Maine,Trucks,351,US-Canada Border
2025-06-01,Sault Sainte Marie,3803,Michigan,Truck Containers Loaded,3325,US-Canada Border
2025-06-01,Sault Sainte Marie,3803,Michigan,Truck Containers Empty,471,US-Canada Border
2025-06-01,Fort Fairfield,0107,Maine,Truck Containers Loaded,100,US-Canada Border
2025-06-01,Oroville,3019,Washington,Truck Containers Loaded,2176,US-Canada Border
2025-06-01,Raymond,3301,Montana,Truck Containers Empty,157,US-Canada Border
2025-06-01,Buffalo Niagara Falls,0901,New York,Truck Containers Loaded,100713,US-Canada Border
2025-06-01,Laredo,2304,Texas,Truck Containers Loaded,422288,US-Mexico Border
2025-06-01,Calexico East,2507,California,Trucks,37329,US-Mexico Border
2025-06-01,Warroad,3423,Minnesota,Truck Containers Loaded,463,US-Canada Border
2025-06-01,Eastport,3302,Idaho,Truck Containers Loaded,5427,US-Canada Border
2025-06-01,Wildhorse,3323,Montana,Truck Containers Empty,5,US-Canada Border
2025-06-01,Alcan,3104,Alaska,Truck Containers Loaded,306,US-Canada Border
2025-06-01,Norton,0211,Vermont,Truck Containers Empty,165,US-Canada Border
2025-06-01,Carbury,3421,North Dakota,Trucks,43,US-Canada Border
2025-06-01,Madawaska,0109,Maine,Truck Containers Empty,909,US-Canada Border
2025-06-01,Sarles,3409,North Dakota,Truck Containers Empty,23,US-Canada Border
2025-06-01,San Luis,2608,Arizona,Truck Containers Loaded,5027,US-Mexico Border
2025-06-01,Maida,3416,North Dakota,Trucks,19,US-Canada Border
2025-06-01,Maida,3416,North Dakota,Truck Containers Empty,19,US-Canada Border
2025-06-01,Progreso,2309,Texas,Truck Containers Loaded,3683,US-Mexico Border
2025-06-01,Columbus,2406,New Mexico,Trucks,1457,US-Mexico Border
2025-06-01,Lancaster,3430,Minnesota,Truck Containers Empty,219,US-Canada Border
2025-06-01,Port Huron,3802,Michigan,Trucks,90357,US-Canada Border
2025-06-01,Danville,3012,Washington,Truck Containers Empty,13,US-Canada Border
2025-06-01,Derby Line,0209,Vermont,Trucks,6804,US-Canada Border
2025-06-01,Morgan,3319,Montana,Truck Containers Empty,14,US-Canada Border
2025-06-01,Detroit,3801,Michigan,Trucks,91158,US-Canada Border
2025-06-01,Van Buren,0108,Maine,Truck Containers Loaded,1537,US-Canada Border
2025-06-01,Neche,3404,North Dakota,Trucks,307,US-Canada Border
2025-06-01,Hidalgo,2305,Texas,Truck Containers Loaded,82035,US-Mexico Border
2025-06-01,Richford,0203,Vermont,Truck Containers Loaded,156,US-Canada Border
2025-06-01,Antler,3413,North Dakota,Truck Containers Empty,103,US-Canada Border
2025-06-01,St John,3405,North Dakota,Truck Containers Empty,37,US-Canada Border
2025-06-01,Blaine,3004,Washington,Trucks,28330,US-Canada Border
2025-06-01,Walhalla,3407,North Dakota,Trucks,441,US-Canada Border
2025-06-01,Rio Grande City,2307,Texas,Truck Containers Empty,283,US-Mexico Border
2025-06-01,Detroit,3801,Michigan,Truck Containers Loaded,121534,US-Canada Border
2025-06-01,Vanceboro,0105,Maine,Trucks,19,US-Canada Border
2025-06-01,Roosville,3318,Montana,Trucks,802,US-Canada Border
2025-06-01,Ysleta,2401,Texas,Trucks,52744,US-Mexico Border
2025-06-01,Dunseith,3422,North Dakota,Truck Containers Empty,393,US-Canada Border
2025-06-01,Sherwood,3414,North Dakota,Truck Containers Empty,179,US-Canada Border
2025-06-01,Santa Teresa,2408,New Mexico,Trucks,14455,US-Mexico Border
2025-06-01,Neche,3404,North Dakota,Truck Containers Loaded,156,US-Canada Border
2025-06-01,Hidalgo,2305,Texas,Trucks,58451,US-Mexico Border
2025-06-01,International Falls,3604,Minnesota,Truck Containers Loaded,1828,US-Canada Border
2025-06-01,Fortuna,3417,North Dakota,Trucks,88,US-Canada Border
2025-06-01,Eastport,3302,Idaho,Truck Containers Empty,1576,US-Canada Border
2025-06-01,Roseau,3426,Minnesota,Truck Containers Loaded,307,US-Canada Border
2025-06-01,Northgate,3406,North Dakota,Trucks,206,US-Canada Border
2025-06-01,Skagway,3103,Alaska,Truck Containers Empty,172,US-Canada Border
2025-06-01,Pembina,3401,North Dakota,Truck Containers Loaded,30674,US-Canada Border
2025-06-01,El Paso,2402,Texas,Trucks,14641,US-Mexico Border
2025-06-01,Portal,3403,North Dakota,Truck Containers Loaded,10979,US-Canada Border
2025-05-01,Warroad,3423,Minnesota,Trucks,449,US-Canada Border
2025-05-01,Maida,3416,North Dakota,Trucks,1,US-Canada Border
2025-05-01,Brownsville,2301,Texas,Truck Containers Empty,14809,US-Mexico Border
2025-05-01,Noonan,3420,North Dakota,Truck Containers Empty,62,US-Canada Border
2025-05-01,Westhope,3419,North Dakota,Truck Containers Empty,61,US-Canada Border
2025-05-01,Ysleta,2401,Texas,Truck Containers Empty,18133,US-Mexico Border
2025-05-01,Turner,3306,Montana,Truck Containers Empty,11,US-Canada Border
2025-05-01,Norton,0211,Vermont,Truck Containers Empty,186,US-Canada Border
2025-05-01,St John,3405,North Dakota,Truck Containers Empty,17,US-Canada Border
2025-05-01,Derby Line,0209,Vermont,Trucks,6584,US-Canada Border
2025-05-01,Blaine,3004,Washington,Truck Containers Empty,10281,US-Canada Border
2025-05-01,Highgate Springs,0212,Vermont,Trucks,7671,US-Canada Border
2025-05-01,Scobey,3309,Montana,Trucks,41,US-Canada Border
2025-05-01,Sarles,3409,North Dakota,Trucks,36,US-Canada Border
2025-05-01,Richford,0203,Vermont,Truck Containers Empty,118,US-Canada Border
2025-05-01,Champlain Rouses Point,0712,New York,Trucks,21640,US-Canada Border
2025-05-01,Del Rio,2302,Texas,Trucks,6656,US-Mexico Border
2025-05-01,Alexandria Bay,0708,New York,Truck Containers Empty,2090,US-Canada Border
2025-05-01,Skagway,3103,Alaska,Trucks,181,US-Canada Border
2025-05-01,Lancaster,3430,Minnesota,Trucks,247,US-Canada Border
2025-05-01,Bridgewater,0127,Maine,Trucks,501,US-Canada Border
2025-05-01,Northgate,3406,North Dakota,Truck Containers Empty,239,US-Canada Border
2025-05-01,Fortuna,3417,North Dakota,Truck Containers Empty,52,US-Canada Border
2025-05-01,Portal,3403,North Dakota,Truck Containers Empty,1794,US-Canada Border
2025-05-01,Otay Mesa,2506,California,Truck Containers Empty,21752,US-Mexico Border
2025-05-01,Antler,3413,North Dakota,Truck Containers Empty,51,US-Canada Border
2025-05-01,Fort Kent,0110,Maine,Truck Containers Empty,130,US-Canada Border
2025-05-01,Maida,3416,North Dakota,Truck Containers Empty,1,US-Canada Border
2025-05-01,Carbury,3421,North Dakota,Trucks,10,US-Canada Border
2025-05-01,Hidalgo,2305,Texas,Truck Containers Empty,17616,US-Mexico Border
2025-05-01,Dalton Cache,3106,Alaska,Trucks,74,US-Canada Border
2025-05-01,Metaline Falls,3025,Washington,Trucks,550,US-Canada Border
2025-05-01,International Falls,3604,Minnesota,Trucks,1049,US-Canada Border
2025-05-01,Buffalo Niagara Falls,0901,New York,Trucks,70059,US-Canada Border
2025-05-01,Point Roberts,3017,Washington,Trucks,684,US-Canada Border
2025-05-01,Tecate,2505,California,Truck Containers Empty,1971,US-Mexico Border
2025-05-01,Westhope,3419,North Dakota,Trucks,93,US-Canada Border
2025-05-01,Porthill,3308,Idaho,Trucks,108,US-Canada Border
2025-05-01,Dunseith,3422,North Dakota,Truck Containers Empty,285,US-Canada Border
2025-05-01,Brownsville,2301,Texas,Trucks,24149,US-Mexico Border
2025-05-01,Rio Grande City,2307,Texas,Trucks,2744,US-Mexico Border
2025-05-01,Grand Portage,3613,Minnesota,Trucks,1088,US-Canada Border
2025-05-01,Madawaska,0109,Maine,Truck Containers Empty,871,US-Canada Border
2025-05-01,Port Huron,3802,Michigan,Trucks,89836,US-Canada Border
2025-05-01,Neche,3404,North Dakota,Trucks,338,US-Canada Border
2025-05-01,Fortuna,3417,North Dakota,Trucks,81,US-Canada Border
2025-05-01,Sherwood,3414,North Dakota,Trucks,212,US-Canada Border
2025-05-01,Warroad,3423,Minnesota,Truck Containers Empty,121,US-Canada Border
2025-05-01,Sweetgrass,3310,Montana,Trucks,11959,US-Canada Border
2025-05-01,Richford,0203,Vermont,Trucks,171,US-Canada Border
2025-05-01,Port Angeles,3007,Washington,Trucks,29,US-Canada Border
2025-05-01,Hansboro,3415,North Dakota,Truck Containers Empty,4,US-Canada Border
2025-05-01,Trout River,0715,New York,Trucks,923,US-Canada Border
2025-05-01,Pembina,3401,North Dakota,Truck Containers Empty,3921,US-Canada Border
2025-05-01,Houlton,0106,Maine,Truck Containers Empty,1046,US-Canada Border
2025-05-01,Raymond,3301,Montana,Trucks,1097,US-Canada Border
2025-05-01,Presidio,2403,Texas,Trucks,869,US-Mexico Border
2025-05-01,Van Buren,0108,Maine,Trucks,1835,US-Canada Border
2025-05-01,Ogdensburg,0701,New York,Trucks,3202,US-Canada Border
2025-05-01,Roseau,3426,Minnesota,Truck Containers Empty,75,US-Canada Border
2025-05-01,Eagle Pass,2303,Texas,Truck Containers Empty,24663,US-Mexico Border
2025-05-01,Danville,3012,Washington,Truck Containers Empty,9,US-Canada Border
2025-05-01,Noonan,3420,North Dakota,Trucks,62,US-Canada Border
2025-05-01,Del Bonita,3322,Montana,Trucks,138,US-Canada Border
2025-05-01,Alcan,3104,Alaska,Truck Containers Empty,566,US-Canada Border
2025-05-01,Walhalla,3407,North Dakota,Truck Containers Empty,91,US-Canada Border
2025-05-01,Fort Fairfield,0107,Maine,Truck Containers Empty,229,US-Canada Border
2025-05-01,Roma,2310,Texas,Trucks,4394,US-Mexico Border
2025-05-01,Limestone,0118,Maine,Truck Containers Empty,132,US-Canada Border
2025-05-01,Ysleta,2401,Texas,Trucks,50412,US-Mexico Border
2025-05-01,Opheim,3317,Montana,Trucks,2,US-Canada Border
2025-05-01,Santa Teresa,2408,New Mexico,Trucks,14637,US-Mexico Border
2025-05-01,Laredo,2304,Texas,Truck Containers Empty,63414,US-Mexico Border
2025-05-01,Piegan,3316,Montana,Truck Containers Empty,48,US-Canada Border
2025-05-01,Pinecreek,3425,Minnesota,Trucks,5,US-Canada Border
2025-05-01,Beecher Falls,0206,Vermont,Truck Containers Empty,440,US-Canada Border
2025-05-01,Jackman,0104,Maine,Trucks,4589,US-Canada Border
2025-05-01,Eastport,3302,Idaho,Truck Containers Empty,1522,US-Canada Border
2025-05-01,Tornillo,2404,Texas,Truck Containers Empty,1622,US-Mexico Border
2025-05-01,Oroville,3019,Washington,Truck Containers Empty,730,US-Canada Border
2025-05-01,Blaine,3004,Washington,Trucks,27733,US-Canada Border
2025-05-01,Kenneth G Ward,3023,Washington,Trucks,3625,US-Canada Border
2025-05-01,St John,3405,North Dakota,Trucks,17,US-Canada Border
2025-05-01,Eastport,3302,Idaho,Trucks,4339,US-Canada Border
2025-05-01,Naco,2603,Arizona,Trucks,210,US-Mexico Border
2025-05-01,Douglas,2601,Arizona,Truck Containers Empty,887,US-Mexico Border
2025-05-01,Eastport,0103,Maine,Truck Containers Empty,72,US-Canada Border
2025-05-01,Champlain Rouses Point,0712,New York,Truck Containers Empty,3692,US-Canada Border
2025-05-01,Skagway,3103,Alaska,Truck Containers Empty,127,US-Canada Border
2025-05-01,Lukeville,2602,Arizona,Trucks,52,US-Mexico Border
2025-05-01,Wildhorse,3323,Montana,Truck Containers Empty,3,US-Canada Border
2025-05-01,Norton,0211,Vermont,Trucks,473,US-Canada Border
2025-05-01,Morgan,3319,Montana,Trucks,14,US-Canada Border
2025-05-01,Nogales,2604,Arizona,Trucks,45153,US-Mexico Border
2025-05-01,Sault Sainte Marie,3803,Michigan,Trucks,2691,US-Canada Border
2025-05-01,Calexico East,2507,California,Trucks,38222,US-Mexico Border
2025-05-01,Trout River,0715,New York,Truck Containers Empty,516,US-Canada Border
2025-05-01,Madawaska,0109,Maine,Trucks,1104,US-Canada Border
2025-05-01,Van Buren,0108,Maine,Truck Containers Empty,492,US-Canada Border
2025-05-01,Hidalgo,2305,Texas,Trucks,59906,US-Mexico Border
2025-05-01,El Paso,2402,Texas,Trucks,14548,US-Mexico Border
2025-05-01,Danville,3012,Washington,Trucks,19,US-Canada Border
2025-05-01,Jackman,0104,Maine,Truck Containers Empty,2854,US-Canada Border
2025-05-01,Laurier,3016,Washington,Truck Containers Empty,51,US-Canada Border
2025-05-01,Laredo,2304,Texas,Trucks,253597,US-Mexico Border
2025-05-01,Grand Portage,3613,Minnesota,Truck Containers Empty,435,US-Canada Border
2025-05-01,Alcan,3104,Alaska,Trucks,742,US-Canada Border
2025-05-01,International Falls,3604,Minnesota,Truck Containers Empty,251,US-Canada Border
2025-05-01,Piegan,3316,Montana,Trucks,213,US-Canada Border
2025-05-01,Raymond,3301,Montana,Truck Containers Empty,249,US-Canada Border
2025-05-01,Roseau,3426,Minnesota,Trucks,202,US-Canada Border
2025-05-01,Porthill,3308,Idaho,Truck Containers Empty,100,US-Canada Border
2025-05-01,Massena,0704,New York,Truck Containers Empty,571,US-Canada Border
2025-05-01,Highgate Springs,0212,Vermont,Truck Containers Empty,1664,US-Canada Border
2025-05-01,Port Huron,3802,Michigan,Truck Containers Empty,10396,US-Canada Border
2025-05-01,Scobey,3309,Montana,Truck Containers Empty,17,US-Canada Border
2025-05-01,Calais,0115,Maine,Truck Containers Empty,1227,US-Canada Border
2025-05-01,Progreso,2309,Texas,Trucks,5913,US-Mexico Border
2025-05-01,San Luis,2608,Arizona,Trucks,3535,US-Mexico Border
2025-05-01,Sumas,3009,Washington,Truck Containers Empty,4054,US-Canada Border
2025-05-01,Columbus,2406,New Mexico,Truck Containers Empty,207,US-Mexico Border
2025-05-01,Northgate,3406,North Dakota,Trucks,252,US-Canada Border
2025-05-01,Roosville,3318,Montana,Truck Containers Empty,194,US-Canada Border
2025-05-01,Turner,3306,Montana,Trucks,40,US-Canada Border
2025-05-01,Tecate,2505,California,Trucks,5174,US-Mexico Border
2025-05-01,Derby Line,0209,Vermont,Truck Containers Empty,915,US-Canada Border
2025-05-01,Rio Grande City,2307,Texas,Truck Containers Empty,267,US-Mexico Border
2025-05-01,Metaline Falls,3025,Washington,Truck Containers Empty,506,US-Canada Border
2025-05-01,Sarles,3409,North Dakota,Truck Containers Empty,22,US-Canada Border
2025-05-01,Detroit,3801,Michigan,Trucks,91782,US-Canada Border
2025-05-01,Eagle Pass,2303,Texas,Trucks,35880,US-Mexico Border
2025-05-01,Point Roberts,3017,Washington,Truck Containers Empty,449,US-Canada Border
2025-05-01,Houlton,0106,Maine,Trucks,7081,US-Canada Border
2025-05-01,Boundary,3015,Washington,Truck Containers Empty,3,US-Canada Border
2025-05-01,Dalton Cache,3106,Alaska,Truck Containers Empty,64,US-Canada Border
2025-05-01,Morgan,3319,Montana,Truck Containers Empty,8,US-Canada Border
2025-05-01,Sherwood,3414,North Dakota,Truck Containers Empty,202,US-Canada Border
2025-05-01,Antler,3413,North Dakota,Trucks,51,US-Canada Border
2025-05-01,Pembina,3401,North Dakota,Trucks,19352,US-Canada Border
2025-05-01,Detroit,3801,Michigan,Truck Containers Empty,24660,US-Canada Border
2025-05-01,Lancaster,3430,Minnesota,Truck Containers Empty,220,US-Canada Border
2025-05-01,Portal,3403,North Dakota,Trucks,7469,US-Canada Border
2025-05-01,Bridgewater,0127,Maine,Truck Containers Empty,307,US-Canada Border
2025-05-01,Buffalo Niagara Falls,0901,New York,Truck Containers Empty,16839,US-Canada Border
2025-05-01,Baudette,3424,Minnesota,Trucks,265,US-Canada Border
2025-05-01,Presidio,2403,Texas,Truck Containers Empty,318,US-Mexico Border
2025-05-01,Dunseith,3422,North Dakota,Trucks,1806,US-Canada Border
2025-05-01,Sweetgrass,3310,Montana,Truck Containers Empty,2943,US-Canada Border
2025-05-01,Fort Kent,0110,Maine,Trucks,134,US-Canada Border
2025-05-01,Carbury,3421,North Dakota,Truck Containers Empty,7,US-Canada Border
2025-05-01,Columbus,2406,New Mexico,Trucks,1309,US-Mexico Border
2025-05-01,Neche,3404,North Dakota,Truck Containers Empty,151,US-Canada Border
2025-05-01,Progreso,2309,Texas,Truck Containers Empty,3477,US-Mexico Border
2025-05-01,Tornillo,2404,Texas,Trucks,4027,US-Mexico Border
2025-05-01,Walhalla,3407,North Dakota,Trucks,184,US-Canada Border
2025-05-01,Frontier,3020,Washington,Trucks,1916,US-Canada Border
2025-05-01,Port Angeles,3007,Washington,Truck Containers Empty,15,US-Canada Border
2025-05-01,Calais,0115,Maine,Trucks,4064,US-Canada Border
2025-05-01,Del Bonita,3322,Montana,Truck Containers Empty,115,US-Canada Border
2025-05-01,Otay Mesa,2506,California,Trucks,82297,US-Mexico Border
2025-05-01,Roma,2310,Texas,Truck Containers Empty,942,US-Mexico Border
2025-05-01,Limestone,0118,Maine,Trucks,144,US-Canada Border
2025-05-01,Fort Fairfield,0107,Maine,Trucks,307,US-Canada Border
2025-05-01,Laurier,3016,Washington,Trucks,315,US-Canada Border
2025-05-01,Hansboro,3415,North Dakota,Trucks,11,US-Canada Border
2025-05-01,Roosville,3318,Montana,Trucks,678,US-Canada Border
2025-05-01,Santa Teresa,2408,New Mexico,Truck Containers Empty,5528,US-Mexico Border
2025-05-01,Ferry,3013,Washington,Trucks,8,US-Canada Border
2025-05-01,Frontier,3020,Washington,Truck Containers Empty,1317,US-Canada Border
2025-05-01,Nogales,2604,Arizona,Truck Containers Empty,8558,US-Mexico Border
2025-05-01,Calexico East,2507,California,Truck Containers Empty,18694,US-Mexico Border
2025-05-01,Massena,0704,New York,Trucks,1714,US-Canada Border
